image,Fix1_UL,Fix1_UC,Fix1_UR,Fix1_ML,Fix1_MC,Fix1_MR,Fix1_BL,Fix1_BC,Fix1_BR,Fix2_UL,Fix2_UC,Fix2_UR,Fix2_ML,Fix2_MC,Fix2_MR,Fix2_BL,Fix2_BC,Fix2_BR,Fix3_UL,Fix3_UC,Fix3_UR,Fix3_ML,Fix3_MC,Fix3_MR,Fix3_BL,Fix3_BC,Fix3_BR
1088.jpg,0.0,0.06666666666666667,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.06666666666666667,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0
1089.jpg,0.06666666666666667,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.4,0.06666666666666667,0.0,0.0,0.4666666666666667,0.0,0.0,0.06666666666666667,0.0,0.4,0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.26666666666666666,0.0
1090.jpg,0.0,0.4,0.0,0.3333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.6,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
1091.jpg,0.0,0.0,0.0,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666,0.13333333333333333,0.5333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.2,0.6,0.13333333333333333,0.0,0.0
1092.jpg,0.0,0.0,0.0,0.3333333333333333,0.4,0.0,0.0,0.26666666666666666,0.0,0.2,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.4666666666666667,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666,0.5333333333333333,0.0,0.0,0.13333333333333333,0.0
1093.jpg,0.0,0.06666666666666667,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.8,0.06666666666666667,0.0,0.06666666666666667,0.0
1094.jpg,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0
1095.jpg,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
1096.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.2,0.0,0.5333333333333333,0.0,0.0,0.0,0.0
1097.jpg,0.0,0.06666666666666667,0.0,0.0,0.8,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.8,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4666666666666667,0.26666666666666666,0.0,0.0,0.06666666666666667
1098.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6666666666666666,0.2,0.0,0.0,0.0
1099.jpg,0.13333333333333333,0.0,0.0,0.06666666666666667,0.8,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.06666666666666667,0.06666666666666667,0.5333333333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.13333333333333333,0.13333333333333333
1100.jpg,0.0,0.26666666666666666,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.06666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.4666666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0
1101.jpg,0.26666666666666666,0.6,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4,0.5333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.4,0.4666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
1102.jpg,0.13333333333333333,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.26666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.3333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0
1103.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.8,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.4,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0
1104.jpg,0.0,0.0,0.0,0.06666666666666667,0.6,0.26666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.5333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.4666666666666667,0.3333333333333333,0.0,0.0
1105.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.6666666666666666,0.06666666666666667,0.0,0.0
1106.jpg,0.0,0.06666666666666667,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.4666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.6666666666666666,0.06666666666666667,0.0,0.2,0.06666666666666667,0.0,0.0,0.0
1107.jpg,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.4666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.26666666666666666,0.2,0.0,0.0,0.0
1108.jpg,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.4,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.4,0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.0
1109.jpg,0.0,0.26666666666666666,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.26666666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.6666666666666666,0.0,0.06666666666666667,0.2,0.0,0.0,0.0
1110.jpg,0.0,0.0,0.0,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.6666666666666666,0.0,0.06666666666666667,0.0
1111.jpg,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.2,0.2,0.0,0.06666666666666667,0.0,0.2,0.0,0.4,0.0,0.06666666666666667,0.13333333333333333,0.0,0.2,0.0
1112.jpg,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0
1113.jpg,0.06666666666666667,0.0,0.0,0.0,0.8,0.06666666666666667,0.06666666666666667,0.0,0.0,0.26666666666666666,0.06666666666666667,0.0,0.0,0.2,0.06666666666666667,0.06666666666666667,0.0,0.3333333333333333,0.26666666666666666,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.4
1114.jpg,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.26666666666666666,0.0,0.4666666666666667,0.0
1115.jpg,0.06666666666666667,0.0,0.0,0.3333333333333333,0.5333333333333333,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.3333333333333333,0.13333333333333333,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.4666666666666667,0.0
1116.jpg,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.7333333333333333,0.2,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.2,0.0,0.0,0.0
1117.jpg,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.6,0.13333333333333333,0.0,0.2,0.0
1118.jpg,0.0,0.0,0.0,0.0,0.8666666666666667,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.4666666666666667,0.06666666666666667,0.0,0.26666666666666666,0.0,0.06666666666666667,0.0,0.0,0.2,0.26666666666666666,0.2,0.0,0.26666666666666666,0.0
1119.jpg,0.0,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.8,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.6666666666666666,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0
1120.jpg,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.2,0.0,0.06666666666666667,0.0
1121.jpg,0.06666666666666667,0.4,0.06666666666666667,0.0,0.26666666666666666,0.2,0.0,0.0,0.0,0.3333333333333333,0.4,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
1122.jpg,0.0,0.13333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.2,0.0,0.0,0.06666666666666667,0.0,0.0,0.2,0.0,0.0,0.7333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.2,0.0,0.0,0.7333333333333333,0.0
1123.jpg,0.0,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.5333333333333333,0.4,0.0,0.0,0.0,0.0
1124.jpg,0.0,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0
1125.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333333,0.0,0.0,0.0,0.0
1126.jpg,0.2,0.4666666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.2,0.0,0.0,0.06666666666666667,0.0
1127.jpg,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.5333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.6,0.0
1128.jpg,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.2,0.4666666666666667,0.0,0.26666666666666666,0.06666666666666667,0.0
1129.jpg,0.0,0.3333333333333333,0.0,0.06666666666666667,0.6,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.6,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.6666666666666666,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0
1130.jpg,0.06666666666666667,0.6666666666666666,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.4666666666666667,0.26666666666666666,0.0,0.13333333333333333,0.0,0.0,0.0,0.0
1131.jpg,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0
1132.jpg,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667,0.2,0.0,0.0,0.0
1133.jpg,0.0,0.0,0.0,0.06666666666666667,0.8666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.0,0.4,0.13333333333333333,0.0,0.2,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.2,0.0,0.13333333333333333,0.06666666666666667
1134.jpg,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.4,0.13333333333333333,0.06666666666666667,0.4,0.0
1135.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.2,0.7333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
1136.jpg,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6666666666666666,0.06666666666666667,0.0,0.06666666666666667,0.0
1137.jpg,0.13333333333333333,0.0,0.0,0.0,0.8,0.06666666666666667,0.0,0.0,0.0,0.2,0.0,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0,0.4,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.4666666666666667,0.0,0.0,0.3333333333333333,0.0
1138.jpg,0.0,0.3333333333333333,0.0,0.26666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0
1139.jpg,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
1140.jpg,0.0,0.0,0.0,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.2,0.0,0.06666666666666667,0.0
1141.jpg,0.0,0.0,0.0,0.0,0.8,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.06666666666666667,0.4666666666666667,0.2,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.26666666666666666,0.2,0.4666666666666667
1142.jpg,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.4666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.13333333333333333,0.2,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667
1143.jpg,0.0,0.13333333333333333,0.0,0.0,0.8,0.06666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.4,0.13333333333333333,0.06666666666666667,0.4,0.0,0.0,0.0,0.0
1144.jpg,0.0,0.0,0.0,0.0,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.3333333333333333,0.4,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.26666666666666666,0.5333333333333333
1145.jpg,0.0,0.0,0.0,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.4,0.5333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.0,0.6,0.13333333333333333,0.0,0.0,0.0
1146.jpg,0.13333333333333333,0.13333333333333333,0.0,0.2,0.5333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.6,0.3333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
1147.jpg,0.0,0.06666666666666667,0.0,0.26666666666666666,0.6,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.0,0.0,0.5333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.0,0.0,0.6,0.0
1148.jpg,0.06666666666666667,0.0,0.0,0.4666666666666667,0.06666666666666667,0.4,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.4,0.0,0.26666666666666666,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.5333333333333333,0.0,0.13333333333333333,0.2,0.0,0.06666666666666667
1149.jpg,0.0,0.06666666666666667,0.0,0.2,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.26666666666666666,0.3333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.2,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.2,0.06666666666666667
1150.jpg,0.0,0.2,0.0,0.06666666666666667,0.5333333333333333,0.0,0.0,0.2,0.0,0.0,0.2,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.6,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.7333333333333333,0.06666666666666667
1151.jpg,0.06666666666666667,0.0,0.0,0.06666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.7333333333333333,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.7333333333333333,0.0,0.0,0.13333333333333333,0.0
1152.jpg,0.06666666666666667,0.0,0.0,0.13333333333333333,0.7333333333333333,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.2,0.4,0.26666666666666666,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.2,0.4666666666666667,0.0,0.0,0.0
1153.jpg,0.0,0.0,0.0,0.3333333333333333,0.5333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.2,0.26666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.2,0.3333333333333333,0.2,0.0,0.0
1154.jpg,0.26666666666666666,0.5333333333333333,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
1155.jpg,0.0,0.0,0.0,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.2,0.13333333333333333,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0
1156.jpg,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.6,0.0,0.2,0.13333333333333333,0.0,0.0,0.0
1157.jpg,0.0,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.13333333333333333,0.4666666666666667,0.0,0.0,0.0
1158.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.8,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.2,0.13333333333333333,0.0,0.0,0.6,0.0
1159.jpg,0.0,0.3333333333333333,0.0,0.06666666666666667,0.6,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.4,0.26666666666666666,0.06666666666666667,0.0,0.0,0.0
1160.jpg,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.06666666666666667,0.7333333333333333,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.4666666666666667,0.2,0.0,0.0,0.0
1161.jpg,0.13333333333333333,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,0.0,0.4666666666666667,0.0,0.0,0.0,0.06666666666666667,0.4,0.0,0.13333333333333333,0.0,0.4,0.0,0.0,0.0,0.06666666666666667
1162.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.26666666666666666,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.4,0.0,0.2,0.0
1163.jpg,0.0,0.13333333333333333,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.6,0.0,0.0,0.0,0.0
1164.jpg,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0
1165.jpg,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,0.5333333333333333,0.0,0.0,0.06666666666666667
1166.jpg,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.13333333333333333,0.4,0.0,0.0,0.26666666666666666,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.4,0.0,0.0,0.3333333333333333,0.13333333333333333
1167.jpg,0.0,0.0,0.0,0.13333333333333333,0.8666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.5333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0
1168.jpg,0.0,0.0,0.0,0.06666666666666667,0.7333333333333333,0.2,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.7333333333333333,0.2,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.4666666666666667,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.0
1169.jpg,0.4,0.4666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
1170.jpg,0.0,0.13333333333333333,0.0,0.0,0.8,0.0,0.0,0.06666666666666667,0.0,0.0,0.2,0.0,0.2,0.4,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.6666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0
1171.jpg,0.0,0.06666666666666667,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.06666666666666667,0.6,0.06666666666666667,0.0,0.0,0.06666666666666667
1172.jpg,0.0,0.0,0.0,0.0,0.26666666666666666,0.06666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.7333333333333333,0.0,0.0
1173.jpg,0.0,0.0,0.0,0.6,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.4666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.4,0.06666666666666667,0.13333333333333333,0.0,0.0,0.4,0.0,0.0,0.0
1174.jpg,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.4,0.3333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.7333333333333333,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.2
1175.jpg,0.0,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.3333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0
1176.jpg,0.0,0.26666666666666666,0.06666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.5333333333333333,0.06666666666666667,0.2,0.0,0.0,0.0,0.0
1177.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.8666666666666667,0.0,0.0,0.0,0.0
1178.jpg,0.0,0.4666666666666667,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.26666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.2,0.3333333333333333,0.0,0.0,0.2
