image,UL,UC,UR,ML,MC,MR,BL,BC,BR
1178.jpg,0.0,0.16344415504826107,0.030611306879117513,0.037812164853684695,0.12618354527347939,0.1908993411981002,0.36261682242990656,0.003983453347632909,0.08444921096981768
1179.jpg,0.17214856795870864,0.026819147859528387,0.20180143710150794,0.07279964915831731,0.3470633876463246,0.0,0.14947879769254124,0.02988901258307189,0.0
1180.jpg,0.0057448753100927015,0.006626191408800104,0.007115811463637551,0.2710536623580102,0.3861470165817992,0.298243896069983,0.008029768899334117,0.00721373547460504,0.009825042433738086
1181.jpg,0.0,0.0,0.22509498033150657,0.16790505328984973,0.4489459704804492,0.09857781662912282,0.0,0.04397673402145043,0.015499445247621289
1182.jpg,0.0,0.00786862812179268,0.2861443722203216,0.060485802257954156,0.2172767704413274,0.03698255217242559,0.3182004789599726,0.07304139582620595,0.0
1183.jpg,0.0,0.18259837177747626,0.039043419267299866,0.0,0.34915196743554955,0.04192672998643148,0.20637720488466757,0.16536635006784262,0.0155359565807327
1184.jpg,0.13852393082182599,0.15018769272020377,0.1048397908566832,0.14459042767126962,0.3405952540555034,0.0981364794208339,0.008881887652500335,0.007842874379943693,0.006401662421236091
1185.jpg,0.05350406644748226,0.08652015919709292,0.06104862432946877,0.3545596123896868,0.21121301263194325,0.21792697698563765,0.0036338466862779026,0.011593701332410451,0.0
1186.jpg,0.02796481845420278,0.47366216695125485,0.08263797158413609,0.0,0.13669899159122395,0.016881987177421953,0.10187183865459583,0.10783208221914366,0.052450143368020875
1187.jpg,0.2230336889576953,0.0,0.12270723252448423,0.028741628243529768,0.043280718877259115,0.06259886245077911,0.006966647595328644,0.2137448254972571,0.29892639585366676
1188.jpg,0.0,0.4448279362501269,0.018272256623693025,0.17267282509389908,0.16485635976043042,0.15480661861739925,0.0,0.0,0.044564003654451324
1189.jpg,0.08647473073736536,0.121996685998343,0.0,0.08026097763048881,0.5386633526650096,0.05823667495167081,0.010701463684065176,0.10366611433305717,0.0
1190.jpg,0.008824513891002039,0.012202172656178682,0.06931807808173325,0.07948148373550802,0.02397833429692968,0.4927121687003621,0.1475823874874479,0.15941940784468855,0.006481453306149773
1191.jpg,0.01603055825166724,0.0,0.0,0.31218886001440244,0.29302733335420644,0.31425529916403144,0.004414665456025549,0.01887973950342841,0.041203544256238456
1192.jpg,0.0,0.0,0.0,0.20711192015567134,0.377157742765677,0.3541522817148955,0.014751114179900823,0.028152658339087314,0.01867428284476806
1193.jpg,0.004377431906614786,0.0,0.0,0.2642787659811006,0.26146470261256255,0.4168982768204558,0.0169538632573652,0.03602695942190105,0.0
1194.jpg,0.0,0.03788350086768606,0.31642709799941066,0.23771323794243804,0.13722536917586195,0.032218984316165156,0.09986575423201598,0.012769719393602044,0.12589633607282014
1195.jpg,0.0,0.0,0.0,0.04624058966201531,0.5924969288436702,0.17107128232588906,0.10788420953160928,0.06753394021482345,0.01477304942199263
1196.jpg,0.0,0.004996917485966449,0.18628119017489211,0.4842467309127486,0.015931730426035885,0.02209675849313735,0.01758655374931049,0.09026898990882248,0.1785911288490866
1197.jpg,0.5669360051712993,0.0,0.0,0.02889463477698772,0.12882999353587588,0.09340659340659341,0.0,0.0,0.1819327731092437
1198.jpg,0.0,0.17598804383925606,0.021288608435735636,0.3934905347060777,0.09511790102955829,0.3065094652939223,0.0,0.007605446695450016,0.0
1199.jpg,0.05027988473386109,0.1623993905468517,0.0018548574078367725,0.00811500115928588,0.4481467987148488,0.0,0.01202345069722765,0.2766056109436587,0.0405750057964294
1200.jpg,0.04198991758988137,0.012135116370332358,0.09327738702568901,0.27898692909107375,0.203459413771244,0.3308177619464485,0.0,0.027711534397923145,0.011621939807407855
1201.jpg,0.0,0.29444444444444445,0.047496570644718794,0.12273662551440329,0.09204389574759946,0.19451303155006858,0.12472565157750343,0.10603566529492456,0.01800411522633745
1202.jpg,0.011559280600663524,0.02325825039287585,0.21889296315697573,0.15159769512833945,0.38739305046272043,0.207298760258425,0.0,0.0,0.0
1203.jpg,0.0,0.0,0.0,0.4022175041283321,0.3239982475651266,0.26640380143564857,0.0,0.007380446870892731,0.0
1204.jpg,0.2504752206381534,0.16985743380855398,0.13856076035302103,0.13217922606924642,0.22936184657162254,0.005804480651731161,0.019721656483367277,0.05403937542430414,0.0
1205.jpg,0.24157019042196495,0.03915986588220409,0.03289681786550262,0.10865439362307838,0.42971468336812807,0.027867400518757513,0.056778642373631935,0.0565888530397925,0.006769152906939964
1206.jpg,0.009447583176396736,0.021939736346516008,0.009918392969240427,0.0793157564344005,0.6386377903327056,0.0,0.05825486503452605,0.14667294413057125,0.03581293157564344
1207.jpg,0.0,0.0,0.0670389247800539,0.08278414440151934,0.24364509950329513,0.4154465474142129,0.07340194136934715,0.09765282602343928,0.020030516508132326
1208.jpg,0.010995016878315384,0.34823983282430476,0.004500884102234368,0.0014788619193055778,0.17862080051438675,0.441086642018968,0.0,0.0,0.015077961742485132
1209.jpg,0.011462771353215662,0.07324000811523636,0.0202204639210117,0.19179008588625143,0.3895651585852438,0.11807668898356664,0.0,0.055758436464462026,0.1398863866910124
1210.jpg,0.16102175299369376,0.07900517253595975,0.29281513498193157,0.019698150641252746,0.28806773896407567,0.15939204988308653,0.0,0.0,0.0
1211.jpg,0.021074309250042902,0.061026257079114465,0.004908186030547452,0.11223614209713403,0.4558778101939248,0.09977690063497512,0.016509353011841428,0.2226188433155998,0.005972198386819976
1212.jpg,0.2847828267629652,0.04594242150667068,0.0,0.16922459624836994,0.25034272912696026,0.05359949175778246,0.008793927842979905,0.05848129200521617,0.12883271474905542
1213.jpg,0.10767664159248432,0.04516637650691456,0.18871333311434485,0.0,0.5337516013533489,0.0,0.0,0.1246920474329074,0.0
1214.jpg,0.043049981758482306,0.09160558522105403,0.01419521740572452,0.12062618155285065,0.476169944612119,0.2271234784915923,0.0,0.027229610958177174,0.0
1215.jpg,0.0612004832453742,0.012748775990335092,0.2193043810008266,0.18840211101926624,0.1712977681693902,0.3279074203598906,0.01913906021491702,0.0,0.0
1216.jpg,0.0,0.0,0.0,0.22864241574823216,0.5697585525896668,0.20159903166210102,0.0,0.0,0.0
1217.jpg,0.12625961283479184,0.25682842747281887,0.20070936091222488,0.0884049323786794,0.08144391408114558,0.01405462741978255,0.025424290639087774,0.08983028374436489,0.11704455051710422
1218.jpg,0.0,0.04001432571465781,0.16617829003060494,0.10125675587679886,0.5060233118447613,0.17946213453148402,0.007065182001693039,0.0,0.0
1219.jpg,0.0,0.058336868901145526,0.008091399478756289,0.0,0.8253227468331414,0.09309655130613977,0.0,0.01515243348081702,0.0
1220.jpg,0.2969617442212577,0.0,0.0,0.1888227179435416,0.024124356515595035,0.3990780929309243,0.0,0.0,0.0910130883886814
1221.jpg,0.011976439790575916,0.1668193717277487,0.27837041884816754,0.04980366492146597,0.0674410994764398,0.035471204188481674,0.009260471204188481,0.01318717277486911,0.36767015706806283
1222.jpg,0.06312726797214685,0.19225865507208473,0.005034489522377325,0.21785609205923698,0.13302167445813853,0.2416554970741116,0.0,0.0685213638889797,0.07852495995292426
1223.jpg,0.0,0.0,0.30007318858258114,0.2307182936604747,0.07879970724566968,0.01979576900289269,0.005227755898651239,0.34496218589899974,0.02042309971073084
1224.jpg,0.04953292029148342,0.24326666880677988,0.13537286122435876,0.4861802189335816,0.03633912233957176,0.0,0.049308208404224584,0.0,0.0
1225.jpg,0.0,0.01774151774151774,0.008611758611758611,0.0,0.28826728826728826,0.20286195286195285,0.4825174825174825,0.0,0.0
1226.jpg,0.00500900311016533,0.019708626616467505,0.0,0.2326403666721231,0.3137665739073498,0.14918972008512033,0.13537403830414144,0.06338189556392208,0.08092977574071043
1227.jpg,0.172736143023512,0.06786062761637972,0.057788549305970854,0.1576280255578987,0.13880582921532214,0.013597305719051966,0.11894494979698467,0.2394321865852507,0.03320638317962922
1228.jpg,0.4343080923185568,0.01688440920617597,0.01527942734247103,0.06545116040188746,0.03778127307161429,0.3832375694154656,0.0,0.025166115622893462,0.021891952620935382
1229.jpg,0.0509904976646803,0.17555161861813495,0.1210178772749235,0.19871154775326139,0.1906909325173136,0.12175873731679819,0.0,0.013915284264776936,0.12736350459011112
1230.jpg,0.0,0.18301423662248403,0.0,0.0,0.3647520864015709,0.054819178530518736,0.15486827033218786,0.1611520209458354,0.08139420716740305
1231.jpg,0.16952775139096213,0.006988736599267201,0.018727100013570364,0.2712376170443751,0.3030261907992943,0.020626950739584746,0.0,0.18557470484461935,0.024290948568326774
1232.jpg,0.02862757055256293,0.028796964461157978,0.0,0.17203645356912967,0.16580275773283193,0.021241996137818884,0.03848629603279466,0.05589998983636548,0.4891079716773385
1233.jpg,0.0,0.7374974484588691,0.009831938490848473,0.06821119956453699,0.11720078927672314,0.04837721984078383,0.0044226712934612505,0.014458733074777165,0.0
1234.jpg,0.12343376844309223,0.17037982137599372,0.03641181666503092,0.17970360192364315,0.34576504073019926,0.05590996826643112,0.0,0.05662969869467072,0.03176628390093892
1235.jpg,0.0075794965804131705,0.1551152788549672,0.0,0.0036311076641049145,0.3141084396813086,0.22911231756328,0.28685750546428823,0.0035958541916378765,0.0
1236.jpg,0.012317035722815518,0.38425057149680986,0.06868197482002115,0.06830666348220683,0.03616636528028933,0.045753864000818864,0.004196663141014706,0.3349824286055478,0.045344433450475966
1237.jpg,0.0,0.16177685950413223,0.2823347107438017,0.006026170798898072,0.05767906336088154,0.10320247933884298,0.34387052341597796,0.04511019283746556,0.0
1238.jpg,0.35634111286017384,0.24512353706111834,0.12682225720347684,0.1377044692355075,0.11823283827253439,0.015775785367189103,0.0,0.0,0.0
1239.jpg,0.017322993252089837,0.0069157686238963305,0.15093832880115488,0.06009332930473025,0.4085339241951187,0.06868768254607714,0.0,0.11998522845536644,0.16752274482156645
1240.jpg,0.03699804947521595,0.015449394718102728,0.5199541781479303,0.039784513452428866,0.08792841883649649,0.15056193690207126,0.014334809127217562,0.05170438713272857,0.0832843122078083
1241.jpg,0.018490422909159872,0.029173778367785574,0.0,0.4839749668120614,0.25150135912510274,0.20990580946962514,0.0031607560528478414,0.0,0.0037929072634174093
1242.jpg,0.0,0.013920501401946232,0.0,0.11812634009566221,0.4627412172191984,0.3983506514926604,0.0,0.0,0.0068612897905327395
1243.jpg,0.2855821284177345,0.0606797779757418,0.09778661001850202,0.036866991023093265,0.4735146988282053,0.03172754060165833,0.013842253135064757,0.0,0.0
1244.jpg,0.0,0.0,0.2194584279274833,0.04030533346494258,0.07837330964366795,0.30270127989997697,0.12364689237653408,0.13986773270160893,0.0956470239857862
1245.jpg,0.0,0.02701252236135957,0.06075134168157424,0.1582468694096601,0.15867620751341682,0.0962432915921288,0.028622540250447227,0.47044722719141324,0.0
1246.jpg,0.0,0.07924881977228547,0.0,0.20171480144404333,0.5708136628714247,0.11625242988058873,0.011941127464593169,0.015620660927520133,0.004408497639544571
1247.jpg,0.0498446575712549,0.15618668107523978,0.16236660813183845,0.028400648385789543,0.17617857625287045,0.011751992435499122,0.32301094151019855,0.0891868161556126,0.0030730784816966096
1248.jpg,0.12020443159275075,0.19975790995595305,0.0,0.040247469822803535,0.06368313103123634,0.25392555731145555,0.02656265761070576,0.0,0.295618842675095
1249.jpg,0.20019572663513294,0.006034904583265372,0.0076333387701843095,0.33012559125754365,0.04635459142064916,0.0,0.10980264230957429,0.005415103572011091,0.29443810145163923
1250.jpg,0.0382493314829232,0.18941881325525506,0.006160511796364621,0.11698202619909961,0.3012219476694987,0.22147378397589954,0.11569576549436415,0.0,0.010797820126595133
1251.jpg,0.0,0.3399701005708073,0.013760532753465615,0.0,0.13145555857569993,0.0,0.022594455014949714,0.38118374558303886,0.1110356075020386
1252.jpg,0.0259915611814346,0.04735864978902954,0.1739746835443038,0.08985654008438819,0.22011814345991562,0.2068860759493671,0.07112236286919832,0.16469198312236286,0.0
1253.jpg,0.050036620280977426,0.04294560223716626,0.11365603568812838,0.4197350023303815,0.07021106598308809,0.28227578400692455,0.01361608629069845,0.007523803182635329,0.0
1254.jpg,0.0,0.0,0.46165808480492104,0.029616062480561218,0.06877008674015966,0.047102325742129456,0.17655596640978677,0.21629747382244185,0.0
1255.jpg,0.0,0.17681476242525557,0.11419018838809233,0.0,0.6091429306243169,0.0842281231916672,0.0,0.015623995370668038,0.0
1256.jpg,0.022999965620380237,0.029807130333138514,0.053838484546360914,0.05012548561212913,0.3629112662013958,0.3456526970811703,0.10664558049987967,0.02801939010554543,0.0
1257.jpg,0.014116545126112264,0.02970495751655851,0.0140830935973774,0.31702013782029836,0.28681340737271693,0.2946076135679401,0.0,0.038837224861176155,0.0048170201378202986
1258.jpg,0.28349293945788023,0.04973218633338744,0.23830546989125143,0.1830546989125142,0.10163934426229508,0.0663853270572959,0.02178217821782178,0.05560785586755397,0.0
1259.jpg,0.016630333229523512,0.4774213640610402,0.018716910619744627,0.018218623481781375,0.14911242603550295,0.0,0.1059171597633136,0.20610401744004983,0.007879165369043912
1260.jpg,0.14633589777024383,0.09104837658104055,0.18894249576215935,0.09026600599817447,0.301049680532012,0.035369670100404225,0.09098317903246837,0.056004694223497194,0.0
1261.jpg,0.019096296760841618,0.5147533786961839,0.01301307578940767,0.07826659559123264,0.27951459659465056,0.09535605656768367,0.0,0.0,0.0
1262.jpg,0.07227641721809128,0.006105464219933147,0.0,0.06460195101985129,0.310389521795484,0.39402414898697047,0.11545808036018829,0.037144416399481545,0.0
1263.jpg,0.0,0.062431689464445404,0.0,0.0,0.5746033848905375,0.009803596860199383,0.08415857980326566,0.15248567548769582,0.11651707349385619
1264.jpg,0.0,0.0,0.08679665362299285,0.08352449062204831,0.17005127513156118,0.11739306436378356,0.017608959654567536,0.024760491161786535,0.49986506544326004
1265.jpg,0.01549988744895006,0.5715342315979033,0.11367656043991382,0.007106794867672123,0.12994822651702737,0.0,0.0414831012637875,0.1207511978647458,0.0
1266.jpg,0.0,0.0,0.11334154883901933,0.26731742119600466,0.09252172785056427,0.1575107017771436,0.04144506421066286,0.15854844986379557,0.1693150862628097
1267.jpg,0.30863302238190987,0.0,0.0438078913537924,0.29119556976629196,0.1797804660975047,0.0748920460164156,0.069815736559317,0.024095988397006954,0.007779279427761479
1268.jpg,0.005826147751106968,0.18743549622132702,0.0,0.01531444551719546,0.07817025668342378,0.2047474781103306,0.29683390485068417,0.11455871092319472,0.0971135599427373
1269.jpg,0.0,0.004430278884462151,0.05316334661354582,0.155601593625498,0.18081274900398406,0.4736254980079681,0.010071713147410358,0.05026294820717132,0.07203187250996015
1270.jpg,0.16838839453138318,0.11567965633629948,0.014762537929153455,0.21039173570624936,0.24281476935665336,0.03184344209198459,0.0,0.21611946404827656,0.0
1271.jpg,0.012620313656862085,0.01615400148078347,0.13656862085212357,0.3054452446658141,0.30080096924008887,0.20690583563303494,0.0014471292993201857,0.014336676314195329,0.005721208857777479
1272.jpg,0.039153292750415056,0.035037354731599336,0.02919203099059214,0.12116076369673492,0.33716104039845046,0.09905921416712783,0.09943967902600996,0.15139042612064194,0.08840619811842833
1273.jpg,0.02056858378095113,0.03537272369972488,0.008351893095768375,0.00550242368662387,0.7030001310100877,0.1265229922704048,0.0,0.08034193632909734,0.020339316127341807
1274.jpg,0.0,0.5173316104021968,0.006719431432724923,0.2574705217250848,0.13212728153771605,0.009045388467129704,0.02642545630754321,0.03172346955257632,0.019156840575028266
1275.jpg,0.0,0.01769760621973675,0.02318761508558958,0.0,0.536213598854259,0.37021755438859716,0.010059333015071949,0.0,0.04262429243674555
1276.jpg,0.004351303791393377,0.14912813949768036,0.08996960486322189,0.16077427611582146,0.19648056310990242,0.340137577987522,0.0,0.03912973924172133,0.02002879539273716
1277.jpg,0.09886095706173413,0.30823896655929334,0.01989174110849135,0.16434762394978913,0.10463919237538605,0.0,0.004715571347922824,0.2993059475973832,0.0
1278.jpg,0.06439283516341139,0.17614096459689696,0.05007611829106339,0.27522430602792086,0.2860428205875684,0.012308489618760729,0.028536261458232112,0.10727820425614615,0.0
1279.jpg,0.12797887629934154,0.014438985260202547,0.0,0.10835923660550152,0.7405996189712223,0.008623282863732077,0.0,0.0,0.0
1280.jpg,0.10770419994846689,0.023608606029373872,0.019453749033754186,0.015749806750837415,0.7260048956454522,0.09884694666323113,0.0,0.008631795928884307,0.0
1281.jpg,0.12300359825768575,0.05810870525850641,0.025093112808534816,0.04857647875765419,0.5626223091976517,0.16608799949498138,0.0,0.016507796224985796,0.0
1282.jpg,0.12557990721484563,0.0958246680531115,0.015165573508238682,0.0,0.24716045432730763,0.39068948968165096,0.003743401055831067,0.10014397696368581,0.02169252919532875
1283.jpg,0.008841083910503974,0.014873448022725097,0.016277807921866522,0.16086304299256327,0.6725288053365677,0.0,0.02368261466279404,0.10293319715297948,0.0
1284.jpg,0.0,0.0,0.014218467887541913,0.15337245292752127,0.6883543977302038,0.13177069899406757,0.005867939128191901,0.006416043332473562,0.0
1285.jpg,0.2868302087488366,0.0,0.24518016221247174,0.03164472809466826,0.18361919957452466,0.07499002792181891,0.0,0.16074990027921818,0.01698577316846164
1286.jpg,0.22157746296236264,0.021979446947839335,0.25892307193568254,0.23344247414659447,0.02172010244108017,0.19933867150776413,0.009498492560054462,0.0,0.033520277498622235
1287.jpg,0.0,0.2645988895270917,0.025145191141744846,0.04084498053481397,0.19130129555172634,0.16213542663858574,0.05456634118322803,0.08395558108366839,0.17745229433914098
1288.jpg,0.0955264159429817,0.14915406705186313,0.0,0.02082828772099782,0.3150883991281182,0.11213368854444175,0.0,0.2629484828564509,0.04432065875514653
1289.jpg,0.0,0.0,0.3458686440677966,0.24033368644067796,0.015293961864406779,0.018240201271186442,0.017578125,0.3512976694915254,0.011387711864406779
1290.jpg,0.13099196229703994,0.1603989799541625,0.041834791310242425,0.16788792407760095,0.4760967106749734,0.0,0.0,0.022789631685980825,0.0
1291.jpg,0.0,0.5067230604128528,0.2826841739789155,0.023167729310018308,0.1255918186983145,0.061833217599898994,0.0,0.0,0.0
1292.jpg,0.0035251080811439972,0.16647821749251746,0.0,0.17878284003990688,0.12287994679082141,0.24732291320252744,0.06664449617559029,0.1757233122713668,0.038643165946125706
1293.jpg,0.0,0.48311545074123335,0.0,0.11590488857170662,0.05342719044993026,0.0,0.34755247023712976,0.0,0.0
1294.jpg,0.5714285714285714,0.27626236995686376,0.06793960923623446,0.0,0.03247906622684598,0.03466759705658462,0.0,0.014273027150469424,0.0029497589444303475
1295.jpg,0.026411256145109342,0.0,0.010272927614849974,0.21264621122224106,0.6982200372944567,0.013697236819799966,0.02420749279538905,0.014544838108153924,0.0
1296.jpg,0.08048756892715488,0.14833446196510916,0.10870336332269195,0.00973847989423108,0.3695462900261198,0.043855406146206186,0.0,0.19573699654961144,0.04359743316887556
1297.jpg,0.0,0.42627570704867984,0.0,0.07763277082564499,0.09437380481095045,0.008823430737746166,0.22612138088368505,0.15539973831650283,0.011373167376790687
1298.jpg,0.016131692673110546,0.1909411803516643,0.2716326328637878,0.16296638405964436,0.08930161976709662,0.0676937287632369,0.15851284927258932,0.03612311549500215,0.006696796753867977
1299.jpg,0.09824394874228762,0.011422243315931023,0.007688656858092074,0.30678690080683435,0.10289511153298529,0.4105995886726784,0.007119126720455624,0.04372725834519854,0.011517165005537098
1300.jpg,0.0,0.21430486660410242,0.00291594047459445,0.2560664968494436,0.013440139428877866,0.22003619788175358,0.04008580238637887,0.12307279796219332,0.13007775841265584
1301.jpg,0.11819151498468844,0.18762687953755636,0.10601107937927949,0.20173416371331246,0.2694835357671266,0.0,0.00609021780270447,0.10594226335890995,0.0049203454564222555
1302.jpg,0.0,0.27168342523516054,0.003989620499513461,0.3775543301978592,0.10126500162179695,0.07508919883230619,0.11715861174180993,0.00804411287706779,0.04521569899448589
1303.jpg,0.2257534775888717,0.08223853683668213,0.0,0.02817490984028851,0.2773699124162803,0.12850978876867594,0.0016421947449768162,0.25631117980422463,0.0
1304.jpg,0.0,0.16346437105168407,0.15986383424437825,0.0,0.12667343131157735,0.04323917384046349,0.3468953553075186,0.15986383424437825,0.0
1305.jpg,0.16914673855957424,0.0791288820419453,0.0925737894331431,0.46682539126781275,0.08872238367003957,0.0755575785161584,0.0,0.0,0.028045236511326635
1306.jpg,0.013875944910427668,0.0015532774153463808,0.10831521176348763,0.11318214766490628,0.19101860481170826,0.05626315971143557,0.1482516999758379,0.2732387559973767,0.09430119774947361
1307.jpg,0.0,0.16427390009923917,0.15944426066821038,0.1921270261329805,0.09685742639761825,0.03317896129672511,0.24217664571617598,0.0,0.11194177968905061
1308.jpg,0.016761277753518523,0.03869537469349367,0.03842665681367774,0.06267844546706526,0.4690134694837258,0.06335024016660508,0.07315844277988647,0.15891303617614458,0.0790030566658829
1309.jpg,0.0,0.11742913466113793,0.0,0.0,0.4375637278227177,0.0765753517775814,0.01209978927333288,0.3360410577119163,0.020290938753313847
1310.jpg,0.008081259782157344,0.0,0.017727664739515123,0.27102564921583033,0.533139553454499,0.038234260708467756,0.007154949372344843,0.06845114511131696,0.05618551761586866
1311.jpg,0.00665524512387981,0.008302583025830259,0.0,0.4709080126515551,0.11445703742751713,0.32017659462308906,0.0,0.024644175013178702,0.05485635213494992
1312.jpg,0.13947670176170124,0.6033913617568366,0.0,0.0526078043017478,0.07154522394801766,0.0,0.030508356787935648,0.010181034782306543,0.09228951666145453
1313.jpg,0.0,0.03872567083179793,0.1897758869049613,0.1222739606713343,0.3311111855549228,0.17171954038390674,0.05611202304780409,0.05390104184114435,0.036380690764128504
1314.jpg,0.11604787989450192,0.0,0.03323865557584365,0.045377696625414216,0.05988368161222696,0.5523770879826875,0.023635625887603977,0.16943937242172177,0.0
1315.jpg,0.0,0.08076442907903582,0.09696213066999584,0.18384071193059956,0.3803258747078972,0.11408815903197926,0.009763436729728864,0.12602836198341816,0.008226895867345306
1316.jpg,0.0,0.006668499931252578,0.0,0.06524130345112059,0.6694623951601815,0.23992850268114946,0.01869929877629589,0.0,0.0
1317.jpg,0.276989782199516,0.03982925517612261,0.004470287711750471,0.04130814735143856,0.4285090077977951,0.010822801828448508,0.00433584296853993,0.1937348749663888,0.0
1318.jpg,0.13311712242942433,0.3823247586054397,0.05977740104665733,0.024360580821110048,0.34808727058303235,0.0,0.0,0.05233286651433626,0.0
1319.jpg,0.05931563718706755,0.08265190590011322,0.00773682224179142,0.31551138507988424,0.20631525978110454,0.29783620581205184,0.0,0.0,0.03063278399798717
1320.jpg,0.009835961544563251,0.21264714281181585,0.18094996351175557,0.043976266776660215,0.5318716882952058,0.020718977059999366,0.0,0.0,0.0
1321.jpg,0.0,0.3203272067631858,0.009309648492316117,0.09977068145257897,0.4700345689153575,0.1005578943765616,0.0,0.0,0.0
1322.jpg,0.0,0.12407070873946803,0.16927143565174294,0.09330910292416983,0.29423426400132163,0.3054022798612258,0.0,0.0137122088220717,0.0
1323.jpg,0.0,0.0,0.0,0.11655784709987219,0.25280685390541335,0.3004456420354441,0.09458665837565206,0.2263101530383114,0.00929284554530694
1324.jpg,0.062076488282153834,0.21716854526823787,0.016725613988695338,0.20788021022708492,0.22067233001685782,0.15254685485736952,0.0,0.11575711499685981,0.0071728423627408855
1325.jpg,0.04900073036318969,0.2708319500697165,0.32896222030409666,0.06440475400039838,0.09594316446451098,0.01308014076090565,0.09720470088307549,0.08057233915410664,0.0
1326.jpg,0.01617364704350939,0.004653584561814573,0.002538318851898858,0.1664551400956751,0.46779914738520617,0.3423801620618959,0.0,0.0,0.0
1327.jpg,0.02470095289585727,0.4045076704737447,0.023585861999053864,0.016456038386159357,0.20983983239845916,0.007738055011150909,0.08900452794485368,0.21362438332094344,0.010542677569777658
1328.jpg,0.046289676865885046,0.04221475550471833,0.34815556191020874,0.13972690877895338,0.1542393480125822,0.01701458392908207,0.0,0.1970260223048327,0.055333142693737486
1329.jpg,0.31654353379824623,0.0,0.3815162604432783,0.04422426292895119,0.015673548298004557,0.19529793551059862,0.008872471173099496,0.01367120071808327,0.024200787129738315
1330.jpg,0.0041255785872408935,0.0,0.0,0.12977124840678875,0.47873482256657945,0.3681491916549272,0.009995304219494197,0.009223854564969478,0.0
1331.jpg,0.006600660066006601,0.04102310231023102,0.0,0.0,0.3363036303630363,0.024026402640264028,0.0,0.43508250825082506,0.15696369636963697
1332.jpg,0.07184693479109723,0.42008330079396067,0.08964597162566705,0.012722894702590134,0.2342509436418066,0.0698620330600026,0.0,0.08004685669660289,0.02154106468827281
1333.jpg,0.0,0.0,0.010429963572963044,0.015286901833805535,0.6038170553255082,0.16136866029452973,0.0,0.1510943678196706,0.05800305115352284
1334.jpg,0.0052767821585025885,0.05392937740607991,0.020244258595513077,0.031096508695075003,0.3590203106332139,0.36492765166600294,0.08953936014867915,0.0759657506969335,0.0
1335.jpg,0.05064990341485774,0.21173427626624758,0.0,0.021641620011131846,0.4027109321284746,0.0,0.0,0.303211865239171,0.010051402940117212
1336.jpg,0.1920316342127999,0.07569615205688841,0.15886887751711304,0.039210473848607694,0.19970758290689175,0.09231075961985778,0.0,0.02841097893267761,0.2137635409051638
1337.jpg,0.0,0.0330238684185165,0.021716084679880496,0.02843008127469562,0.5676378939252786,0.09428507179800186,0.25031321275980595,0.004593787143820875,0.0
1338.jpg,0.048491996630160066,0.06948609941027802,0.008795282224094356,0.18702611625947768,0.6101769165964617,0.06901432181971356,0.0,0.002257792754844145,0.004751474304970514
1339.jpg,0.026202953787517864,0.027564146192064248,0.0857551214864221,0.09674675015313415,0.6325120805825903,0.09303750085074525,0.012284761451031103,0.009051929490233444,0.016844756006261487
1340.jpg,0.017372558965254883,0.32281891960436215,0.005611209738777581,0.0,0.3746195790007608,0.012966015724067968,0.0,0.09066700481866599,0.17594471214811058
1341.jpg,0.08634042409279989,0.3976800027055362,0.057830836348878895,0.046332307484189525,0.2717034732321012,0.0,0.0,0.1401129561364943,0.0
1342.jpg,0.0,0.012784277639016696,0.3695609307217037,0.0,0.06697778362034967,0.15015774944130406,0.004798212172998554,0.3957210464046273,0.0
1343.jpg,0.07239313635902123,0.3803770264324635,0.0027413950654888823,0.09831793413882967,0.116356990557417,0.29099400954411614,0.010221003824415337,0.0,0.028598504078248214
1344.jpg,0.005167230364524615,0.004760115244895403,0.0,0.43921458098459226,0.3353689089314794,0.01982337467117625,0.1882750845546787,0.007390705248653389,0.0
1345.jpg,0.2807451708255998,0.0,0.0,0.11734378222313879,0.035849316010173916,0.1962603973327834,0.20488760569189524,0.04396095414862171,0.12095277376778717
1346.jpg,0.0,0.1760254372019078,0.1429570747217806,0.04531001589825119,0.30111287758346583,0.029697933227344993,0.06406995230524642,0.21240063593004768,0.028426073131955484
1347.jpg,0.0,0.017343755241705526,0.01848435036398403,0.0,0.2372102385185682,0.07336710389479688,0.5315844208125063,0.12201013116843906,0.0
1348.jpg,0.007362967002999727,0.2019702754295064,0.004840469048268339,0.0,0.3350831742568857,0.0397463866921189,0.3178347422961549,0.03770111808017453,0.05546086719389146
1349.jpg,0.0,0.0,0.004821802935010482,0.2753319357092942,0.45181691125087353,0.05716282320055905,0.2073025856044724,0.0035639412997903563,0.0
1350.jpg,0.05163549900392005,0.30210140736456526,0.15908360645202752,0.048358074673864146,0.39274468221836645,0.006747638326585695,0.019150440203071783,0.020178651757599125,0.0
1351.jpg,0.20450696886804742,0.0,0.014165689722547871,0.22420867526377491,0.4547349224957666,0.03181581346880292,0.0,0.056662758890191484,0.013905171290868828
1352.jpg,0.02802683351609366,0.01283622524672644,0.032155066761272014,0.0,0.4287557246984455,0.0,0.09814229503966974,0.4000838547377927,0.0
1353.jpg,0.0,0.10374292128807426,0.09174680829675301,0.01578259558355393,0.5296719498709915,0.035988338973963745,0.004959286934959622,0.21810809905170392,0.0
